"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_2sided.M_BlastWave_2sided","0","40","40","1","32.334774","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_MeshEmit.M_BlastWave_MeshEmit","0","32","32","1","27.701729","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGround_Trans.M_CrackedGround_Trans","0","24","24","1","23.032373","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSword_Add_mobile.M_FireSword_Add_mobile","0","40","40","1","35.317238","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SpikeTrap_Fire.M_SpikeTrap_Fire","0","14","16","1","11.586138","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LeachBeam_Trans.M_LeachBeam_Trans","0","16","16","1","14.817492","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HealBeam_Trans.M_HealBeam_Trans","0","16","16","1","17.182697","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Liquid/M_Water_fountain_01.M_Water_fountain_01","0","42","42","1","194.666412","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Fire_03.M_FogSheet_Fire_03","0","8","8","1","8.717478","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Add_Ice_T3.M_FogSheet_Add_Ice_T3","0","8","8","1","9.452098","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Smoke/M_FogSheet_Add.M_FogSheet_Add","0","16","16","1","16.169449","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_YinYang_Circle.M_YinYang_Circle","0","30","30","1","28.197544","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_TraceTrail_Fire.M_TraceTrail_Fire","0","20","20","1","16.827772","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Ice_Trans_UT.M_Tornado_Ice_Trans_UT","0","30","30","1","25.490652","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans_Master.M_Tornado_Fire_Trans_Master","0","40","40","1","34.799408","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Trans.M_Tornado_Fire_Trans","0","40","40","1","34.838795","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Tornado_Fire_Add.M_Tornado_Fire_Add","0","40","40","1","35.921429","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Sword_Opaque_Master.M_Sword_Opaque_Master","0","8","8","1","6.817561","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SwipeTrail_EdgeFade.M_SwipeTrail_EdgeFade","0","28","28","1","45.264763","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Add_Trail_MeshEmit_2Sided_Master.M_Add_Trail_MeshEmit_2Sided_Master","0","40","40","1","37.362015","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SwipeTrail_Add_2Sided_Emissive_MESH.M_SwipeTrail_Add_2Sided_Emissive_MESH","0","10","10","1","9.525161","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spider_Anim.M_Spider_Anim","0","28","28","1","42.652328","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spark_Add_01_mobile.M_Spark_Add_01_mobile","0","24","24","1","23.438673","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Spark_2_2_01.M_Spark_2_2_01","0","24","24","1","24.069332","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke2_Trans_subUV_mobile.M_Smoke2_Trans_subUV_mobile","0","24","24","1","23.723824","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ExploD_Trans_subUV_mobile.M_ExploD_Trans_subUV_mobile","0","24","24","1","24.456444","0","0"
"/Game/InfinityBladeEffects/Effects/FX/M_FogPlane03_add.M_FogPlane03_add","0","8","8","1","8.185452","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SnowSubUV_2_3_MeshEmit.M_SnowSubUV_2_3_MeshEmit","0","24","24","1","23.302036","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_01_2sided_MeshEmit.M_GlowNoise_01_2sided_MeshEmit","0","20","20","1","16.473829","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided_Master.M_Fire_Trans_Tile_2sided_Master","0","40","40","1","32.739376","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans_MeshMat.M_IB_AnimGrid_Trans_MeshMat","0","84","84","1","114.588455","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Masked_Trans.M_IB_AnimGrid_Masked_Trans","0","84","84","1","117.833839","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Portal_Trans.M_Portal_Trans","0","24","24","1","21.635094","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ForgeCoals_Fire.M_ForgeCoals_Fire","0","8","8","1","8.648678","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_RadialRings_02.M_Flare_Add_RadialRings_02","0","24","24","1","24.260794","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Portal_Add.M_Portal_Add","0","24","24","1","21.988317","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_01_2sided.M_GlowNoise_01_2sided","0","30","30","1","27.540997","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_01_mobile.M_Flare_Add_01_mobile","0","24","24","1","21.827759","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LightSconces_Glow.M_LightSconces_Glow","0","26","27","1","34.228470","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ReflectArrow_Grad.M_ReflectArrow_Grad","0","32","32","1","29.369637","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeSingle_Trans_mobile.M_SmokeSingle_Trans_mobile","0","24","24","1","22.040855","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Projectile_2Side_01.M_Projectile_2Side_01","0","30","30","1","27.234312","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SnowSubUV_2_3.M_SnowSubUV_2_3","0","24","24","1","23.133732","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Add_Unlit_EndGate.M_Add_Unlit_EndGate","0","24","24","1","22.565817","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Bats_Trans_mobile.M_Bats_Trans_mobile","0","24","24","1","23.051031","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_2side_subUV.M_Fire_Add_2side_subUV","0","30","30","1","25.018490","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SlashDir_Add_01_mobile.M_SlashDir_Add_01_mobile","0","30","30","1","23.032209","0","0"
"/Game/InfinityBladeEffects/Effects/FX/M_FogPlane02.M_FogPlane02","0","16","16","1","14.088653","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Attack_Side_Add.M_Ice_Attack_Side_Add","0","30","30","1","26.068470","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_Grey_2sided.M_Fire_Add_Tile_Grey_2sided","0","40","40","1","32.900387","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Snow.M_Snow","0","10","10","1","9.226622","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_mobile.M_Smoke_Trans_subUV_mobile","0","24","24","1","22.025261","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke3_Add_subUV_mobile.M_Smoke3_Add_subUV_mobile","0","24","24","1","24.398205","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Lightning_Radial_add_subuv_4x4.M_Lightning_Radial_add_subuv_4x4","0","24","24","1","22.452417","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Lightning_Bolt_01.M_Lightning_Bolt_01","0","24","24","1","21.989933","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Glyph_Add_Outer_mobile.M_Glyph_Add_Outer_mobile","0","24","24","1","21.691195","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Lightning_Arc_Add_subUV.M_Lightning_Arc_Add_subUV","0","24","24","1","20.714251","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Sky_Flashing_Panning.M_Sky_Flashing_Panning","0","2","2","1","1.867924","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_Radial_01_Trans.M_GlowNoise_Radial_01_Trans","0","24","24","1","21.032429","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LightCone.M_LightCone","0","24","24","1","23.062153","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IB_Blood_Trans_subUV_mobile.M_IB_Blood_Trans_subUV_mobile","0","24","24","1","23.541103","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_subUV_2.M_Fire_Add_subUV_2","0","24","24","1","23.565063","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRockFire_MeshEmit_Master.M_JaggedRockFire_MeshEmit_Master","0","33","33","1","38.944374","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_LeafFlip_Masked.M_LeafFlip_Masked","0","21","23","1","16.106688","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Flares_Grid.M_IB_Flares_Grid","0","24","24","1","23.274546","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowVert_Trans.M_GlowVert_Trans","0","24","24","1","23.353586","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_JaggedRockFireBase_MeshEmit.M_JaggedRockFireBase_MeshEmit","0","8","8","1","8.203050","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BladeSwipe04.M_BladeSwipe04","0","30","30","1","25.552969","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Heal_Add_2Sided.M_Heal_Add_2Sided","0","10","10","1","10.312365","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_mobile.M_Smoke_Trans_mobile","0","24","24","1","22.954201","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Addit_subUV_mobile.M_Smoke_Addit_subUV_mobile","0","24","24","1","22.815397","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CandleGlow_2sided.M_CandleGlow_2sided","0","60","63","1","65.645340","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_subUV_mult.M_Smoke_Add_subUV_mult","0","24","24","1","22.897043","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_03_2sided.M_Flare_Add_03_2sided","0","30","30","1","25.352097","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_4_8_mobile.M_Smoke_Trans_subUV_4_8_mobile","0","24","24","1","22.151253","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Add_2_mobile.M_Smoke_Add_2_mobile","0","24","24","1","22.502375","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowVert_Add.M_GlowVert_Add","0","24","24","1","22.334597","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke_Trans_subUV_3_4_mobile.M_Smoke_Trans_subUV_3_4_mobile","0","24","24","1","23.721195","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Lava_Flowing.M_Lava_Flowing","0","21","21","1","28.876659","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_RadialRings_01.M_Flare_Add_RadialRings_01","0","24","24","1","21.502575","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_MeshEmit_2Sided.M_BlastWave_MeshEmit_2Sided","0","30","30","1","26.065844","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_01_2sided.M_Flare_Add_01_2sided","0","30","30","1","25.534910","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_02_mobile.M_Flare_Add_02_mobile","0","24","24","1","22.410820","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSky_moving.M_FireSky_moving","0","2","2","1","1.734573","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Blood_Trans_03.M_Blood_Trans_03","0","24","24","1","22.678602","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Blood_Mod_03_mobile.M_Blood_Mod_03_mobile","0","24","24","1","23.609596","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_04_Inst.M_Flare_Add_04_Inst","0","24","24","1","22.453665","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_Pan_mobile.M_Fire_Trans_Tile_Pan_mobile","0","40","40","1","30.695044","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeSingle_Add.M_SmokeSingle_Add","0","24","24","1","21.662374","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeWispy_Pan.M_SmokeWispy_Pan","0","24","24","1","23.709307","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_04_mobile.M_Flare_Add_04_mobile","0","24","24","1","22.266714","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeWispy_Gradient_Pan.M_SmokeWispy_Gradient_Pan","0","24","24","1","23.631920","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_SmokeTile_Trail_01.M_SmokeTile_Trail_01","0","16","16","1","13.780222","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Impact_SubUV.M_Impact_SubUV","0","24","24","1","21.386847","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Sky_Flashing_Panning_Master.M_Sky_Flashing_Panning_Master","0","2","2","1","2.302624","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_Radial_01.M_GlowNoise_Radial_01","0","24","24","1","21.977345","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Skill_Vortex_Fire_01.M_Skill_Vortex_Fire_01","0","8","8","1","7.615314","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Shield_Rim_Add.M_Shield_Rim_Add","0","24","24","1","23.737059","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Mesh03.M_Ice_Mesh03","0","12","12","1","17.294624","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Attack_Top.M_Ice_Attack_Top","0","30","30","1","25.984661","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ForgeLogo.M_ForgeLogo","0","30","30","1","25.370232","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ShieldMesh_mobile.M_ShieldMesh_mobile","0","32","32","1","28.624365","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Ice_Attack_Side.M_Ice_Attack_Side","0","30","30","1","26.366327","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Glyph_Add_Inner_mobile.M_Glyph_Add_Inner_mobile","0","24","24","1","22.411953","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Projectile_01.M_Projectile_01","0","24","24","1","24.527166","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceTrap_Shard.M_IceTrap_Shard","0","36","36","1","38.060509","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Blood_Mod_02_mobile.M_Blood_Mod_02_mobile","0","24","24","1","23.166710","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_03_mobile.M_Flare_Add_03_mobile","0","24","24","1","22.259109","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided_MeshEmit.M_Fire_Trans_Tile_2sided_MeshEmit","0","40","40","1","31.438202","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Blood_Trans_02.M_Blood_Trans_02","0","24","24","1","22.766071","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireWall_Add.M_FireWall_Add","0","40","40","1","31.233297","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FlowingLava_HOT_red_Cool.M_FlowingLava_HOT_red_Cool","0","2","2","1","1.806188","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HeartHeal_Trans.M_HeartHeal_Trans","0","24","24","1","21.918732","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_Blue.M_Fire_Trans_TilePan_2sided_Blue","0","30","30","1","26.596409","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceSkills_Base.M_IceSkills_Base","0","24","24","1","22.804464","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastDir_Add_01_mobile.M_BlastDir_Add_01_mobile","0","24","24","1","20.353571","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_Tile_2sided.M_Fire_Trans_Tile_2sided","0","40","40","1","32.105499","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_IceHammerGlow.M_IceHammerGlow","0","24","24","1","22.919102","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HeartHeal_02_Trans.M_HeartHeal_02_Trans","0","24","24","1","22.230024","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Flare_Add_RadialRings_03.M_Flare_Add_RadialRings_03","0","24","24","1","22.188786","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_HealSpiral_Add.M_HealSpiral_Add","0","10","10","1","9.766186","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Blood_Mod_01_mobile.M_Blood_Mod_01_mobile","0","24","24","1","23.294321","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireSky.M_FireSky","0","2","2","1","2.035385","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGroundPoison_Trans.M_CrackedGroundPoison_Trans","0","24","24","1","22.208105","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GroundCrack_SubUV.M_GroundCrack_SubUV","0","24","24","1","22.061428","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_GlowNoise_01.M_GlowNoise_01","0","24","24","1","21.445965","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Glowing_Eyes.M_Glowing_Eyes","0","10","10","1","8.459506","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_ForgeFail_X.M_ForgeFail_X","0","24","24","1","21.873755","0","0"
"/Game/InfinityBladeEffects/Effects/FX/M_FogPlane03.M_FogPlane03","0","8","8","1","6.889218","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_DetailMask_meshEmit.M_Fire_Add_DetailMask_meshEmit","0","40","40","1","33.009361","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_meshEmit_01.M_Fire_Trans_TilePan_2sided_meshEmit_01","0","40","40","1","31.947546","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fog_Orng_mobile.M_Fog_Orng_mobile","0","24","24","1","22.837046","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fog_Green_mobile.M_Fog_Green_mobile","0","24","24","1","22.062632","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_AnimGrid_Trans.M_IB_AnimGrid_Trans","0","84","84","1","113.643196","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_FireBall_MeshEmit.M_FireBlast_Add_FireBall_MeshEmit","0","32","32","1","28.395153","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlueSky_Moving.M_BlueSky_Moving","0","2","2","1","1.887963","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CandleGlow.M_CandleGlow","0","45","45","1","51.701008","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fog_Blue_mobile.M_Fog_Blue_mobile","0","32","32","1","29.855318","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Fire/M_FlickerGlow_Forge.M_FlickerGlow_Forge","0","16","16","1","14.321054","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FogSheet_Trans.M_FogSheet_Trans","0","8","8","1","8.381297","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FlashHalf_Add_mobile.M_FlashHalf_Add_mobile","0","24","24","1","23.667217","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided_meshEmit.M_Fire_Trans_TilePan_2sided_meshEmit","0","30","30","1","26.645634","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Base.M_CombatArea_Base","0","24","24","1","20.746346","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_TilePan_2sided.M_Fire_Trans_TilePan_2sided","0","40","40","1","31.685673","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_subUV.M_Fire_Trans_subUV","0","24","24","1","21.797699","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Trans_DetailMask_2sided.M_Fire_Trans_DetailMask_2sided","0","40","40","1","31.741318","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Ribbon_Pan_Add.M_Fire_Ribbon_Pan_Add","0","32","32","1","27.541956","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_Grey_2Sided_meshEmit.M_Fire_Add_Tile_Grey_2Sided_meshEmit","0","40","40","1","31.943493","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlobShadow_01.M_BlobShadow_01","0","8","8","1","8.088646","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_Tile_2Sided.M_Fire_Add_Tile_2Sided","0","40","40","1","29.852381","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_subUV.M_Fire_Add_subUV","0","24","24","1","22.600292","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGround_Fire_Lit.M_CrackedGround_Fire_Lit","0","57","57","1","63.668652","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlastWave_mobile.M_BlastWave_mobile","0","24","24","1","22.150658","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Fire_Add_RingsubUV.M_Fire_Add_RingsubUV","0","24","24","1","22.426693","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_VertexAnim_2sided.M_FireBlast_Add_VertexAnim_2sided","0","30","30","1","26.674814","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_cracks_01_mobile.M_cracks_01_mobile","0","24","24","1","22.847048","0","0"
"/Game/InfinityBladeEffects/Effects/FX/M_FogPlane01.M_FogPlane01","0","8","8","1","8.512504","0","0"
"/Game/InfinityBladeEffects/Effects/FX/M_Embers.M_Embers","0","10","10","1","9.648426","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_BlueSky.M_BlueSky","0","2","2","1","2.178359","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_FireBall.M_FireBlast_Add_FireBall","0","32","32","1","27.325607","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add_2sided_meshEmit.M_FireBlast_Add_2sided_meshEmit","0","50","50","1","39.463173","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_FireBlast_Add.M_FireBlast_Add","0","24","24","1","22.620947","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGround_Fire_Unlit.M_CrackedGround_Fire_Unlit","0","6","6","1","4.867006","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Blood_Trans_Emissive_02.M_Blood_Trans_Emissive_02","0","24","24","1","22.224100","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CandleFlame.M_CandleFlame","0","24","24","1","21.268339","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Smoke3_Trans_subUV_mobile.M_Smoke3_Trans_subUV_mobile","0","24","24","1","22.904774","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGroundIce_Trans.M_CrackedGroundIce_Trans","0","24","24","1","22.542435","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGroundFire_Trans.M_CrackedGroundFire_Trans","0","24","24","1","22.217312","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CrackedGroundFire.M_CrackedGroundFire","0","16","16","1","13.816532","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Solid.M_CombatArea_Solid","0","24","24","1","20.738482","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_CombatArea_Edge.M_CombatArea_Edge","0","24","24","1","21.837101","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_AuraCircle_add.M_AuraCircle_add","0","10","10","1","10.189756","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Glyph/M_IB_Flash_Add.M_IB_Flash_Add","0","24","24","1","22.573761","0","0"
"/Game/InfinityBladeEffects/Effects/FX_Materials/Mobile/M_Blood_Trans_01.M_Blood_Trans_01","0","24","24","1","23.092010","0","0"
